gamma,experiment_type,run_id,parent_id,parent_layer,child_id,child_layer,layer_transition,js_distance,parent_doc_count,child_doc_count
0.05,single,3,2320.0,1.0,2535.0,2.0,1->2,0.5233874328914213,23.0,8.0
0.05,single,3,0.0,0.0,2678.0,1.0,0->1,0.6352721997103059,970.0,11.0
0.05,single,3,2678.0,1.0,2679.0,2.0,1->2,0.538597354924243,11.0,9.0
0.05,single,3,606.0,1.0,2735.0,2.0,1->2,0.4657952802904164,17.0,3.0
0.05,single,3,0.0,0.0,2829.0,1.0,0->1,0.6299601590336658,970.0,9.0
0.05,single,3,0.0,0.0,2917.0,1.0,0->1,0.6178784046904561,970.0,23.0
0.05,single,3,2917.0,1.0,2918.0,2.0,1->2,0.5828611455026521,23.0,9.0
0.05,single,3,1.0,1.0,3037.0,2.0,1->2,0.6101441356115949,541.0,6.0
0.05,single,3,3.0,1.0,3047.0,2.0,1->2,0.5439144150962133,30.0,5.0
0.05,single,3,143.0,1.0,3074.0,2.0,1->2,0.4883974468551768,10.0,3.0
0.05,single,3,0.0,0.0,3154.0,1.0,0->1,0.6332479758354447,970.0,6.0
0.05,single,3,0.0,0.0,3357.0,1.0,0->1,0.6265645271995698,970.0,10.0
0.05,single,3,2386.0,1.0,3376.0,2.0,1->2,0.518743330801773,10.0,4.0
0.05,single,3,3357.0,1.0,3399.0,2.0,1->2,0.4923860139692414,10.0,3.0
0.05,single,3,6.0,1.0,3402.0,2.0,1->2,0.6077405821465529,18.0,6.0
0.05,single,3,1.0,1.0,3417.0,2.0,1->2,0.6121318017992047,541.0,3.0
0.05,single,3,1.0,1.0,3423.0,2.0,1->2,0.6066424841312368,541.0,3.0
0.05,single,3,1.0,1.0,3424.0,2.0,1->2,0.6241737689822536,541.0,8.0
0.05,single,3,983.0,1.0,3486.0,2.0,1->2,0.4824162798181326,14.0,5.0
0.05,single,3,0.0,0.0,3523.0,1.0,0->1,0.6002626871390148,970.0,5.0
0.05,single,3,2917.0,1.0,3542.0,2.0,1->2,0.5396227827489697,23.0,5.0
0.05,single,3,0.0,0.0,3571.0,1.0,0->1,0.6214554807412266,970.0,5.0
0.05,single,3,1.0,1.0,3625.0,2.0,1->2,0.6196041204677587,541.0,6.0
0.05,single,3,1.0,1.0,3678.0,2.0,1->2,0.6280169310208811,541.0,9.0
0.05,single,3,0.0,0.0,3691.0,1.0,0->1,0.6182616177919026,970.0,11.0
0.05,single,3,3691.0,1.0,3731.0,2.0,1->2,0.4860227043038952,11.0,8.0
0.05,single,3,2917.0,1.0,3737.0,2.0,1->2,0.5237627354605615,23.0,7.0
0.05,single,3,3571.0,1.0,3766.0,2.0,1->2,0.4672395853575004,5.0,5.0
0.05,single,3,0.0,0.0,3784.0,1.0,0->1,0.6282377246900037,970.0,12.0
0.05,single,3,3523.0,1.0,3808.0,2.0,1->2,0.4283054000465229,5.0,3.0
0.05,single,3,1.0,1.0,3817.0,2.0,1->2,0.6302988598914515,541.0,5.0
0.05,single,3,2829.0,1.0,3856.0,2.0,1->2,0.4606197531789825,9.0,6.0
0.05,single,3,0.0,0.0,3879.0,1.0,0->1,0.6326551208907637,970.0,8.0
0.05,single,3,2320.0,1.0,4008.0,2.0,1->2,0.5294063749922768,23.0,4.0
0.05,single,3,1.0,1.0,4014.0,2.0,1->2,0.6466593881888115,541.0,9.0
0.05,single,3,1.0,1.0,4031.0,2.0,1->2,0.6197022176208793,541.0,4.0
0.05,single,3,3784.0,1.0,4078.0,2.0,1->2,0.5149348916102837,12.0,6.0
0.05,single,3,0.0,0.0,4133.0,1.0,0->1,0.6172250106978019,970.0,6.0
0.05,single,3,2357.0,1.0,4162.0,2.0,1->2,0.53743978080305,12.0,4.0
0.05,single,3,983.0,1.0,4215.0,2.0,1->2,0.4818007997024813,14.0,6.0
0.05,single,3,26.0,1.0,4226.0,2.0,1->2,0.5326279131103879,10.0,9.0
0.05,single,3,2320.0,1.0,4230.0,2.0,1->2,0.5580395380003658,23.0,8.0
0.05,single,3,1.0,1.0,4259.0,2.0,1->2,0.6425894476273335,541.0,6.0
0.05,single,3,0.0,0.0,4279.0,1.0,0->1,0.6431483786610099,970.0,5.0
0.05,single,3,67.0,1.0,4289.0,2.0,1->2,0.4913531201607781,10.0,5.0
0.05,single,3,937.0,1.0,4330.0,2.0,1->2,0.5564845949746757,16.0,9.0
0.05,single,3,1.0,1.0,4343.0,2.0,1->2,0.618215080042312,541.0,3.0
0.05,single,3,0.0,0.0,4380.0,1.0,0->1,0.5986949246881851,970.0,9.0
0.05,single,3,2357.0,1.0,4384.0,2.0,1->2,0.5629478785512667,12.0,8.0
0.05,single,3,6.0,1.0,4392.0,2.0,1->2,0.5947564941883203,18.0,9.0
0.05,single,3,1.0,1.0,4409.0,2.0,1->2,0.6044848447194282,541.0,2.0
0.05,single,3,67.0,1.0,4414.0,2.0,1->2,0.3743244557922742,10.0,3.0
0.05,single,3,3357.0,1.0,4417.0,2.0,1->2,0.4879792754042664,10.0,6.0
0.05,single,3,1.0,1.0,4426.0,2.0,1->2,0.6529942581347425,541.0,8.0
0.05,single,3,3154.0,1.0,4429.0,2.0,1->2,0.5444099532616166,6.0,6.0
0.05,single,3,4380.0,1.0,4433.0,2.0,1->2,0.3786816574390482,9.0,3.0
0.05,single,3,4133.0,1.0,4435.0,2.0,1->2,0.497599315176108,6.0,4.0
0.05,single,3,0.0,0.0,4436.0,1.0,0->1,0.5889901085399687,970.0,8.0
0.05,single,3,4436.0,1.0,4437.0,2.0,1->2,0.4060135357249748,8.0,3.0
0.05,single,3,0.0,0.0,4455.0,1.0,0->1,0.6271349445493797,970.0,6.0
0.05,single,3,4455.0,1.0,4456.0,2.0,1->2,0.5139910109480595,6.0,6.0
0.05,single,3,2190.0,1.0,4463.0,2.0,1->2,0.5580223975451959,14.0,6.0
0.05,single,3,0.0,0.0,4487.0,1.0,0->1,0.5999959925530933,970.0,2.0
0.05,single,3,1.0,1.0,4490.0,2.0,1->2,0.6300187631245162,541.0,8.0
0.05,single,3,4279.0,1.0,4515.0,2.0,1->2,0.4687639832433683,5.0,5.0
0.05,single,3,2386.0,1.0,4522.0,2.0,1->2,0.4508035796335192,10.0,3.0
0.05,single,3,3.0,1.0,4540.0,2.0,1->2,0.565682511781983,30.0,5.0
0.05,single,3,1.0,1.0,4551.0,2.0,1->2,0.6285406437269925,541.0,7.0
0.05,single,3,6.0,1.0,4566.0,2.0,1->2,0.5785918356468849,18.0,2.0
0.05,single,3,1490.0,1.0,4579.0,2.0,1->2,0.4551196053778564,16.0,1.0
0.05,single,3,3879.0,1.0,4587.0,2.0,1->2,0.5280099996202039,8.0,8.0
0.05,single,3,1.0,1.0,4590.0,2.0,1->2,0.6171166855980255,541.0,3.0
0.05,single,3,35.0,1.0,4609.0,2.0,1->2,0.467482176832996,3.0,3.0
0.05,single,3,0.0,0.0,4621.0,1.0,0->1,0.6284260511022821,970.0,5.0
0.05,single,3,4621.0,1.0,4622.0,2.0,1->2,0.4803048761311037,5.0,5.0
0.05,single,3,1.0,1.0,4623.0,2.0,1->2,0.6277769822300804,541.0,5.0
0.05,single,3,1490.0,1.0,4625.0,2.0,1->2,0.4985492020528354,16.0,6.0
0.05,single,3,1.0,1.0,4631.0,2.0,1->2,0.6106867223372908,541.0,4.0
0.05,single,3,1429.0,1.0,4633.0,2.0,1->2,0.4611409474360921,9.0,7.0
0.05,single,3,1490.0,1.0,4647.0,2.0,1->2,0.4583082831892163,16.0,2.0
0.05,single,3,2829.0,1.0,4650.0,2.0,1->2,0.4915630871823276,9.0,3.0
0.05,single,3,0.0,0.0,4653.0,1.0,0->1,0.6277553590504618,970.0,6.0
0.05,single,3,3.0,1.0,4655.0,2.0,1->2,0.5725543267710408,30.0,8.0
0.05,single,3,2320.0,1.0,4671.0,2.0,1->2,0.5582575316628912,23.0,3.0
0.05,single,3,1490.0,1.0,4682.0,2.0,1->2,0.4976945791681995,16.0,4.0
0.05,single,3,143.0,1.0,4684.0,2.0,1->2,0.525428672448631,10.0,4.0
0.05,single,3,412.0,1.0,4694.0,2.0,1->2,0.4769622757245386,12.0,2.0
0.05,single,3,1.0,1.0,4699.0,2.0,1->2,0.6036186060930573,541.0,3.0
0.05,single,3,4653.0,1.0,4702.0,2.0,1->2,0.4377846409179293,6.0,2.0
0.05,single,3,4133.0,1.0,4706.0,2.0,1->2,0.3435709219007725,6.0,2.0
0.05,single,3,2088.0,1.0,4713.0,2.0,1->2,0.4123920553918381,6.0,3.0
0.05,single,3,1.0,1.0,4715.0,2.0,1->2,0.6084013915262608,541.0,2.0
0.05,single,3,1.0,1.0,4726.0,2.0,1->2,0.60118562454353,541.0,2.0
0.05,single,3,953.0,1.0,4733.0,2.0,1->2,0.5009909812729191,15.0,3.0
0.05,single,3,1.0,1.0,4735.0,2.0,1->2,0.6169965051691224,541.0,5.0
0.05,single,3,4380.0,1.0,4750.0,2.0,1->2,0.3197092342326287,9.0,2.0
0.05,single,3,1490.0,1.0,4752.0,2.0,1->2,0.4778230202291816,16.0,3.0
0.05,single,3,6.0,1.0,4753.0,2.0,1->2,0.5674189081265276,18.0,1.0
0.05,single,3,2386.0,1.0,4755.0,2.0,1->2,0.4319725246441678,10.0,3.0
0.05,single,3,3523.0,1.0,4759.0,2.0,1->2,0.3530209753645242,5.0,1.0
0.05,single,3,3357.0,1.0,4764.0,2.0,1->2,0.436481371266279,10.0,1.0
0.05,single,3,3.0,1.0,4767.0,2.0,1->2,0.5436753082706011,30.0,3.0
0.05,single,3,953.0,1.0,4768.0,2.0,1->2,0.439772264309929,15.0,1.0
0.05,single,3,2678.0,1.0,4769.0,2.0,1->2,0.4590451686568331,11.0,1.0
0.05,single,3,26.0,1.0,4772.0,2.0,1->2,0.4297593021840793,10.0,1.0
0.05,single,3,3784.0,1.0,4774.0,2.0,1->2,0.3662172762338031,12.0,1.0
0.05,single,3,3.0,1.0,4777.0,2.0,1->2,0.5519840257582935,30.0,2.0
0.05,single,3,1.0,1.0,4778.0,2.0,1->2,0.6157175855447264,541.0,2.0
0.05,single,3,137.0,1.0,4779.0,2.0,1->2,0.4489585190710243,23.0,3.0
0.05,single,3,1.0,1.0,4781.0,2.0,1->2,0.6318973057927081,541.0,6.0
0.05,single,3,1.0,1.0,4782.0,2.0,1->2,0.596916837992445,541.0,1.0
0.05,single,3,4436.0,1.0,4783.0,2.0,1->2,0.3551688871791735,8.0,1.0
0.05,single,3,4653.0,1.0,4784.0,2.0,1->2,0.3569580700412234,6.0,2.0
0.05,single,3,3691.0,1.0,4786.0,2.0,1->2,0.4547384062138126,11.0,2.0
0.05,single,3,4380.0,1.0,4788.0,2.0,1->2,0.3476184436269111,9.0,1.0
0.05,single,3,137.0,1.0,4790.0,2.0,1->2,0.3956164847575104,23.0,2.0
0.05,single,3,983.0,1.0,4795.0,2.0,1->2,0.3413056110036583,14.0,2.0
0.05,single,3,606.0,1.0,4796.0,2.0,1->2,0.3643177935091308,17.0,1.0
0.05,single,3,67.0,1.0,4799.0,2.0,1->2,0.3876046989020058,10.0,2.0
0.05,single,3,143.0,1.0,4800.0,2.0,1->2,0.4922242708677868,10.0,2.0
0.05,single,3,3523.0,1.0,4801.0,2.0,1->2,0.3462308373162642,5.0,1.0
0.05,single,3,725.0,1.0,4804.0,2.0,1->2,0.4001155407316388,10.0,2.0
0.05,single,3,2190.0,1.0,4806.0,2.0,1->2,0.5225763250182209,14.0,4.0
0.05,single,3,1.0,1.0,4807.0,2.0,1->2,0.6096921247312422,541.0,2.0
0.05,single,3,4487.0,1.0,4808.0,2.0,1->2,0.2883715196603795,2.0,1.0
0.05,single,3,2088.0,1.0,4809.0,2.0,1->2,0.4124140914970248,6.0,2.0
0.05,single,3,953.0,1.0,4810.0,2.0,1->2,0.488494806041608,15.0,3.0
0.05,single,3,3784.0,1.0,4811.0,2.0,1->2,0.4919024770982673,12.0,5.0
0.05,single,3,412.0,1.0,4812.0,2.0,1->2,0.4731635232465845,12.0,2.0
0.05,single,3,4653.0,1.0,4813.0,2.0,1->2,0.4082078065112377,6.0,2.0
0.05,single,3,725.0,1.0,4814.0,2.0,1->2,0.4141192858086869,10.0,1.0
0.05,single,3,4487.0,1.0,4815.0,2.0,1->2,0.3786599306656759,2.0,1.0
0.05,single,3,4436.0,1.0,4816.0,2.0,1->2,0.4722133022874953,8.0,4.0
0.05,single,3,4380.0,1.0,4817.0,2.0,1->2,0.291805257599908,9.0,1.0
0.05,single,3,1.0,1.0,4818.0,2.0,1->2,0.5942009385170568,541.0,2.0
0.05,single,3,2678.0,1.0,4819.0,2.0,1->2,0.4515075503784103,11.0,1.0
0.05,single,3,0.0,0.0,4820.0,1.0,0->1,0.6120642041861056,970.0,2.0
0.05,single,3,4820.0,1.0,4821.0,2.0,1->2,0.3592290555256689,2.0,2.0
0.05,single,3,4380.0,1.0,4822.0,2.0,1->2,0.3253828658486886,9.0,1.0
0.05,single,3,2917.0,1.0,4823.0,2.0,1->2,0.4676089551936178,23.0,1.0
0.05,single,3,1638.0,1.0,4824.0,2.0,1->2,0.4124340545510436,2.0,2.0
0.05,single,3,2088.0,1.0,4825.0,2.0,1->2,0.3700373991198641,6.0,1.0
0.05,single,3,3691.0,1.0,4826.0,2.0,1->2,0.3620529614032361,11.0,1.0
0.05,single,3,983.0,1.0,4827.0,2.0,1->2,0.3427600539704181,14.0,1.0
0.05,single,3,2190.0,1.0,4828.0,2.0,1->2,0.5677481754055604,14.0,1.0
0.05,single,3,1429.0,1.0,4829.0,2.0,1->2,0.4635322264147617,9.0,2.0
0.05,single,3,937.0,1.0,4830.0,2.0,1->2,0.4772413498842232,16.0,2.0
0.05,single,3,2190.0,1.0,4831.0,2.0,1->2,0.5329751210016386,14.0,1.0
0.05,single,3,2917.0,1.0,4832.0,2.0,1->2,0.4817274473670728,23.0,1.0
0.05,single,3,4380.0,1.0,4833.0,2.0,1->2,0.2973856622173396,9.0,1.0
0.05,single,3,143.0,1.0,4834.0,2.0,1->2,0.4909586778191657,10.0,1.0
0.05,single,3,1.0,1.0,4835.0,2.0,1->2,0.6114631790573374,541.0,2.0
0.05,single,3,2190.0,1.0,4836.0,2.0,1->2,0.5390587743748352,14.0,2.0
0.01,single,1,0.0,0.0,1.0,1.0,0->1,0.4999199289254453,970.0,540.0
0.01,single,1,1.0,1.0,2.0,2.0,1->2,0.6192366799745659,540.0,229.0
0.01,single,1,0.0,0.0,5.0,1.0,0->1,0.6154985093857093,970.0,8.0
0.01,single,1,0.0,0.0,7.0,1.0,0->1,0.6306281504613896,970.0,10.0
0.01,single,1,1.0,1.0,9.0,2.0,1->2,0.6411648365481865,540.0,19.0
0.01,single,1,0.0,0.0,15.0,1.0,0->1,0.618039279568467,970.0,14.0
0.01,single,1,0.0,0.0,25.0,1.0,0->1,0.6184329787116183,970.0,4.0
0.01,single,1,1.0,1.0,38.0,2.0,1->2,0.646618638353385,540.0,14.0
0.01,single,1,1.0,1.0,41.0,2.0,1->2,0.6460249948647263,540.0,9.0
0.01,single,1,0.0,0.0,53.0,1.0,0->1,0.6315987962703422,970.0,14.0
0.01,single,1,0.0,0.0,59.0,1.0,0->1,0.613494797084778,970.0,15.0
0.01,single,1,0.0,0.0,61.0,1.0,0->1,0.6193471067762487,970.0,6.0
0.01,single,1,0.0,0.0,79.0,1.0,0->1,0.6250847712368023,970.0,21.0
0.01,single,1,1.0,1.0,87.0,2.0,1->2,0.6301736611213438,540.0,10.0
0.01,single,1,1.0,1.0,91.0,2.0,1->2,0.629927548370287,540.0,15.0
0.01,single,1,0.0,0.0,93.0,1.0,0->1,0.6116793170026162,970.0,6.0
0.01,single,1,0.0,0.0,99.0,1.0,0->1,0.5999654152487113,970.0,24.0
0.01,single,1,0.0,0.0,104.0,1.0,0->1,0.6147897887955593,970.0,19.0
